policy_id,snapshot_date,issue_date,status,product_type,state,urbanicity,distribution_channel,payment_mode,autopay_flag,current_age,income_estimate,face_amount,annualized_premium,premium_paid_last_3m,missed_payment_count_6m,agent_touch_count_12m,cash_value,loan_balance,address_change_12m,beneficiary_change_12m,lapse_next_month
P10171,2023-12-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.7,43487.79,100000,216.19,162.14,1,0,26.97,0.0,0,0,0
P10171,2024-01-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.8,43487.79,100000,216.19,108.09,1,0,51.16,0.0,0,0,0
P10171,2024-02-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.8,43487.79,100000,216.19,108.09,0,1,79.76,0.0,0,0,0
P10171,2024-03-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.9,43487.79,100000,216.19,162.14,0,0,95.15,0.0,0,0,0
P10171,2024-04-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.0,43487.79,100000,216.19,108.09,0,2,92.01,0.0,0,0,0
P10171,2024-05-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.1,43487.79,100000,216.19,162.14,1,0,94.44,0.0,0,0,0
P10171,2024-06-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.2,43487.79,100000,216.19,162.14,0,2,52.38,0.0,0,1,0
P10171,2024-07-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.2,43487.79,100000,216.19,108.09,0,1,131.81,49.58,0,0,0
P10171,2024-08-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.3,43487.79,100000,216.19,162.14,0,2,81.19,0.0,0,0,0
P10171,2024-09-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.4,43487.79,100000,216.19,162.14,0,0,90.79,0.0,0,0,0
P10171,2024-10-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.5,43487.79,100000,216.19,162.14,0,2,156.21,0.0,0,0,0
P10171,2024-11-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.6,43487.79,100000,216.19,108.09,0,1,168.09,0.0,0,0,0
P10171,2024-12-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,67.7,43487.79,100000,216.19,162.14,0,1,190.34,0.0,0,0,0
P10172,2023-01-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.4,70134.5,100000,340.25,85.06,0,0,158.4,0.0,0,0,0
P10172,2023-02-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.5,70134.5,100000,340.25,85.06,0,2,116.04,0.0,0,0,0
P10172,2023-03-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.6,70134.5,100000,340.25,56.71,1,2,211.13,0.0,1,0,0
P10172,2023-04-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.7,70134.5,100000,340.25,85.06,1,0,208.55,0.0,0,0,0
P10172,2023-05-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.8,70134.5,100000,340.25,85.06,1,1,85.82,0.0,0,0,0
P10172,2023-06-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.8,70134.5,100000,340.25,85.06,1,1,170.47,0.0,0,0,0
P10172,2023-07-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,78.9,70134.5,100000,340.25,85.06,1,1,227.57,23.82,0,0,0
P10172,2023-08-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.0,70134.5,100000,340.25,56.71,1,0,158.8,93.01,0,0,0
P10172,2023-09-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.1,70134.5,100000,340.25,56.71,2,2,210.02,0.0,0,0,0
P10172,2023-10-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.2,70134.5,100000,340.25,56.71,1,2,190.21,0.0,0,0,0
P10172,2023-11-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.2,70134.5,100000,340.25,85.06,1,2,245.33,0.0,0,0,0
P10172,2023-12-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.3,70134.5,100000,340.25,85.06,2,0,174.16,0.0,0,0,0
P10172,2024-01-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.4,70134.5,100000,340.25,85.06,2,1,163.88,0.0,0,0,0
P10172,2024-02-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.5,70134.5,100000,340.25,85.06,2,0,274.85,0.0,0,0,0
P10172,2024-03-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.6,70134.5,100000,340.25,85.06,3,1,191.42,0.0,0,0,0
P10172,2024-04-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.7,70134.5,100000,340.25,56.71,3,1,173.16,0.0,0,0,0
P10172,2024-05-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.8,70134.5,100000,340.25,56.71,3,0,186.47,0.0,0,0,0
P10172,2024-06-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.8,70134.5,100000,340.25,56.71,4,1,145.83,0.0,0,0,0
P10172,2024-07-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,79.9,70134.5,100000,340.25,56.71,4,0,229.68,0.0,0,0,0
P10172,2024-08-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,80.0,70134.5,100000,340.25,56.71,4,2,240.99,0.0,0,0,0
P10172,2024-09-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,80.1,70134.5,100000,340.25,56.71,4,1,137.11,0.0,0,0,0
P10172,2024-10-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,80.2,70134.5,100000,340.25,85.06,5,1,129.26,0.0,0,0,0
P10172,2024-11-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,80.2,70134.5,100000,340.25,85.06,6,0,201.13,0.0,0,0,0
P10172,2024-12-01,2019-08-01,active,Whole Life,IL,suburban,Agent,monthly,0,80.3,70134.5,100000,340.25,85.06,6,1,256.73,0.0,0,0,0
P10173,2023-01-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,35.9,48640.85,500000,2507.58,626.9,0,2,1986.12,0.0,0,0,0
P10173,2023-02-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.0,48640.85,500000,2507.58,417.93,1,3,1722.63,0.0,1,0,0
P10173,2023-03-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.1,48640.85,500000,2507.58,417.93,1,2,1321.74,642.45,0,0,0
P10173,2023-04-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.2,48640.85,500000,2507.58,626.9,1,2,1821.12,800.96,0,0,0
P10173,2023-05-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.2,48640.85,500000,2507.58,626.9,1,2,2370.39,0.0,0,0,0
P10173,2023-06-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.3,48640.85,500000,2507.58,626.9,1,2,2141.37,0.0,0,0,0
P10173,2023-07-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.4,48640.85,500000,2507.58,626.9,1,2,2624.01,0.0,0,0,0
P10173,2023-08-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.5,48640.85,500000,2507.58,626.9,0,4,2663.41,0.0,1,0,0
P10173,2023-09-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.6,48640.85,500000,2507.58,626.9,0,2,2960.78,0.0,1,0,0
P10173,2023-10-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.7,48640.85,500000,2507.58,626.9,0,2,1491.71,0.0,0,0,0
P10173,2023-11-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.8,48640.85,500000,2507.58,626.9,0,3,1081.62,0.0,0,0,0
P10173,2023-12-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.8,48640.85,500000,2507.58,626.9,0,4,3075.75,0.0,0,0,0
P10173,2024-01-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,36.9,48640.85,500000,2507.58,626.9,1,3,1812.52,0.0,0,0,0
P10173,2024-02-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.0,48640.85,500000,2507.58,626.9,1,3,1531.69,0.0,0,0,0
P10173,2024-03-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.1,48640.85,500000,2507.58,626.9,0,4,2793.71,0.0,0,0,0
P10173,2024-04-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.2,48640.85,500000,2507.58,626.9,0,3,3022.81,0.0,0,0,0
P10173,2024-05-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.2,48640.85,500000,2507.58,626.9,0,2,3155.6,0.0,1,0,0
P10173,2024-06-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.3,48640.85,500000,2507.58,626.9,0,2,3128.38,0.0,0,0,0
P10173,2024-07-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.4,48640.85,500000,2507.58,626.9,0,3,2804.46,969.58,0,0,0
P10173,2024-08-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.5,48640.85,500000,2507.58,626.9,0,2,2566.59,0.0,0,0,0
P10173,2024-09-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.6,48640.85,500000,2507.58,626.9,0,3,1242.14,0.0,0,0,0
P10173,2024-10-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.7,48640.85,500000,2507.58,626.9,0,2,3398.96,772.7,0,0,0
P10173,2024-11-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.8,48640.85,500000,2507.58,626.9,0,2,2496.37,421.57,0,0,0
P10173,2024-12-01,2017-02-01,active,Indexed Universal Life,IL,urban,Broker,monthly,1,37.8,48640.85,500000,2507.58,626.9,0,3,1370.08,0.0,0,0,0
P10174,2023-01-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.2,76594.67,100000,565.24,141.31,0,1,301.78,174.45,0,0,0
P10174,2023-02-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.2,76594.67,100000,565.24,141.31,0,2,703.87,279.94,0,0,0
P10174,2023-03-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.3,76594.67,100000,565.24,141.31,0,1,787.33,0.0,0,0,0
P10174,2023-04-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.4,76594.67,100000,565.24,94.21,0,1,671.69,0.0,0,0,0
P10174,2023-05-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.5,76594.67,100000,565.24,141.31,1,1,708.03,0.0,0,0,0
P10174,2023-06-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.6,76594.67,100000,565.24,94.21,0,3,301.97,0.0,0,0,0
P10174,2023-07-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.7,76594.67,100000,565.24,94.21,0,2,434.61,0.0,0,0,0
P10174,2023-08-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.8,76594.67,100000,565.24,94.21,0,1,659.37,0.0,0,0,0
P10174,2023-09-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.8,76594.67,100000,565.24,141.31,0,2,637.78,0.0,1,0,0
P10174,2023-10-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,39.9,76594.67,100000,565.24,141.31,0,1,486.44,0.0,0,0,0
P10174,2023-11-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.0,76594.67,100000,565.24,94.21,0,2,322.4,0.0,0,0,0
P10174,2023-12-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.1,76594.67,100000,565.24,141.31,0,1,643.05,0.0,0,0,0
P10174,2024-01-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.2,76594.67,100000,565.24,141.31,0,1,778.02,0.0,0,0,0
P10174,2024-02-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.2,76594.67,100000,565.24,141.31,0,3,929.56,0.0,0,0,0
P10174,2024-03-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.3,76594.67,100000,565.24,94.21,0,2,703.09,0.0,0,0,0
P10174,2024-04-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.4,76594.67,100000,565.24,141.31,0,2,603.81,0.0,0,0,0
P10174,2024-05-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.5,76594.67,100000,565.24,94.21,0,2,372.19,0.0,0,0,0
P10174,2024-06-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.6,76594.67,100000,565.24,141.31,0,1,827.65,0.0,0,0,0
P10174,2024-07-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.7,76594.67,100000,565.24,94.21,0,1,861.06,0.0,0,0,0
P10174,2024-08-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.8,76594.67,100000,565.24,94.21,0,4,865.13,0.0,0,0,0
P10174,2024-09-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.8,76594.67,100000,565.24,141.31,0,4,633.7,0.0,0,0,0
P10174,2024-10-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,40.9,76594.67,100000,565.24,141.31,0,1,522.38,0.0,0,0,0
P10174,2024-11-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,41.0,76594.67,100000,565.24,141.31,0,2,824.33,0.0,0,0,0
P10174,2024-12-01,2014-11-01,active,Universal Life,AZ,suburban,Broker,monthly,0,41.1,76594.67,100000,565.24,141.31,1,3,360.06,0.0,0,0,0
P10175,2023-01-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.0,64882.34,500000,2147.33,357.89,0,2,1360.95,0.0,0,0,0
P10175,2023-02-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.1,64882.34,500000,2147.33,536.83,1,1,2186.97,0.0,0,0,0
P10175,2023-03-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.2,64882.34,500000,2147.33,536.83,2,1,1305.23,0.0,0,0,0
P10175,2023-04-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.2,64882.34,500000,2147.33,536.83,1,4,1240.68,0.0,0,0,0
P10175,2023-05-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.3,64882.34,500000,2147.33,536.83,1,4,1110.61,0.0,0,0,0
P10175,2023-06-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.4,64882.34,500000,2147.33,536.83,1,2,2279.69,0.0,0,0,0
P10175,2023-07-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.5,64882.34,500000,2147.33,536.83,0,2,1235.72,0.0,1,0,0
P10175,2023-08-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.6,64882.34,500000,2147.33,536.83,0,1,1242.8,0.0,0,0,0
P10175,2023-09-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.7,64882.34,500000,2147.33,536.83,0,2,2020.68,891.82,0,0,0
P10175,2023-10-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.8,64882.34,500000,2147.33,536.83,0,1,2042.6,0.0,0,0,0
P10175,2023-11-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.8,64882.34,500000,2147.33,357.89,0,1,1219.82,0.0,0,0,0
P10175,2023-12-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,75.9,64882.34,500000,2147.33,536.83,1,2,922.53,0.0,0,0,0
P10175,2024-01-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.0,64882.34,500000,2147.33,536.83,0,1,2652.48,0.0,0,0,0
P10175,2024-02-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.1,64882.34,500000,2147.33,536.83,1,2,1100.0,0.0,0,0,0
P10175,2024-03-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.2,64882.34,500000,2147.33,536.83,1,1,2762.9,0.0,0,0,0
P10175,2024-04-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.2,64882.34,500000,2147.33,536.83,2,2,1334.88,338.45,0,0,0
P10175,2024-05-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.3,64882.34,500000,2147.33,536.83,1,2,2059.45,0.0,0,1,0
P10175,2024-06-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.4,64882.34,500000,2147.33,357.89,1,3,2454.33,0.0,1,0,0
P10175,2024-07-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.5,64882.34,500000,2147.33,536.83,0,3,1183.38,0.0,0,0,0
P10175,2024-08-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.6,64882.34,500000,2147.33,536.83,0,2,2846.26,735.5,0,0,0
P10175,2024-09-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.7,64882.34,500000,2147.33,536.83,0,1,1541.66,0.0,0,0,0
P10175,2024-10-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.8,64882.34,500000,2147.33,536.83,0,4,2090.26,0.0,0,0,0
P10175,2024-11-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.8,64882.34,500000,2147.33,357.89,0,1,1337.96,0.0,0,0,0
P10175,2024-12-01,2017-01-01,active,Universal Life,FL,suburban,Agent,monthly,0,76.9,64882.34,500000,2147.33,536.83,0,2,2233.98,0.0,0,0,0
P10176,2023-01-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.2,34952.64,100000,75.4,150.81,0,2,771.6,0.0,0,0,0
P10176,2023-02-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.2,34952.64,100000,75.4,226.21,0,1,758.76,0.0,0,0,0
P10176,2023-03-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.3,34952.64,100000,75.4,226.21,0,1,502.85,0.0,0,0,0
P10176,2023-04-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.4,34952.64,100000,75.4,226.21,0,1,733.44,0.0,0,0,0
P10176,2023-05-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.5,34952.64,100000,75.4,150.81,0,2,740.48,0.0,0,0,0
P10176,2023-06-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.6,34952.64,100000,75.4,226.21,0,2,889.75,0.0,0,0,0
P10176,2023-07-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.7,34952.64,100000,75.4,226.21,0,2,871.29,0.0,0,0,0
P10176,2023-08-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.8,34952.64,100000,75.4,226.21,0,1,570.53,101.62,0,0,0
P10176,2023-09-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.8,34952.64,100000,75.4,226.21,1,2,373.73,0.0,0,0,0
P10176,2023-10-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,63.9,34952.64,100000,75.4,226.21,1,1,413.53,0.0,0,0,0
P10176,2023-11-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.0,34952.64,100000,75.4,226.21,1,1,1097.68,533.49,0,1,0
P10176,2023-12-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.1,34952.64,100000,75.4,226.21,0,3,681.37,0.0,0,0,0
P10176,2024-01-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.2,34952.64,100000,75.4,226.21,0,1,656.54,0.0,0,0,0
P10176,2024-02-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.2,34952.64,100000,75.4,226.21,0,4,1127.0,0.0,0,0,0
P10176,2024-03-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.3,34952.64,100000,75.4,150.81,0,2,806.37,0.0,0,0,0
P10176,2024-04-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.4,34952.64,100000,75.4,226.21,0,3,434.47,0.0,0,0,0
P10176,2024-05-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.5,34952.64,100000,75.4,226.21,0,2,494.68,0.0,1,0,0
P10176,2024-06-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.6,34952.64,100000,75.4,226.21,0,3,505.64,181.73,0,0,0
P10176,2024-07-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.7,34952.64,100000,75.4,226.21,0,1,1184.38,231.77,0,0,0
P10176,2024-08-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.8,34952.64,100000,75.4,150.81,0,3,657.18,0.0,1,0,0
P10176,2024-09-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.8,34952.64,100000,75.4,226.21,0,2,1272.24,0.0,1,0,0
P10176,2024-10-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,64.9,34952.64,100000,75.4,226.21,0,1,789.95,0.0,0,0,0
P10176,2024-11-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,65.0,34952.64,100000,75.4,226.21,0,1,696.9,0.0,0,0,0
P10176,2024-12-01,2016-11-01,active,Whole Life,PA,urban,Agent,annual,1,65.1,34952.64,100000,75.4,226.21,0,1,448.99,0.0,0,0,0
P10177,2023-01-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,58.8,68299.62,100000,58.34,175.01,0,3,240.2,0.0,0,0,0
P10177,2023-02-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,58.9,68299.62,100000,58.34,175.01,0,3,451.87,0.0,0,0,0
P10177,2023-03-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.0,68299.62,100000,58.34,175.01,0,3,423.57,0.0,0,0,0
P10177,2023-04-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.1,68299.62,100000,58.34,175.01,0,3,556.92,0.0,0,0,0
P10177,2023-05-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.2,68299.62,100000,58.34,175.01,0,5,330.96,0.0,0,0,0
P10177,2023-06-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.2,68299.62,100000,58.34,175.01,0,3,588.03,0.0,0,0,0
P10177,2023-07-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.3,68299.62,100000,58.34,175.01,0,4,473.33,0.0,0,0,0
P10177,2023-08-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.4,68299.62,100000,58.34,175.01,0,4,668.21,0.0,0,0,0
P10177,2023-09-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.5,68299.62,100000,58.34,175.01,0,4,636.79,0.0,0,0,0
P10177,2023-10-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.6,68299.62,100000,58.34,175.01,0,4,465.99,0.0,0,0,0
P10177,2023-11-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.7,68299.62,100000,58.34,175.01,0,5,486.54,0.0,0,0,0
P10177,2023-12-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.8,68299.62,100000,58.34,175.01,0,3,585.35,0.0,0,0,0
P10177,2024-01-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.8,68299.62,100000,58.34,175.01,0,4,391.06,0.0,0,0,0
P10177,2024-02-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,59.9,68299.62,100000,58.34,175.01,0,3,421.97,0.0,0,0,0
P10177,2024-03-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.0,68299.62,100000,58.34,175.01,0,5,577.45,0.0,0,0,0
P10177,2024-04-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.1,68299.62,100000,58.34,116.67,0,3,592.12,0.0,0,0,0
P10177,2024-05-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.2,68299.62,100000,58.34,175.01,0,3,476.8,216.25,0,0,0
P10177,2024-06-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.2,68299.62,100000,58.34,175.01,0,3,401.99,0.0,0,1,0
P10177,2024-07-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.3,68299.62,100000,58.34,175.01,0,5,445.91,0.0,0,0,0
P10177,2024-08-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.4,68299.62,100000,58.34,175.01,0,5,334.27,0.0,1,0,0
P10177,2024-09-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.5,68299.62,100000,58.34,175.01,0,3,398.92,0.0,0,0,0
P10177,2024-10-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.6,68299.62,100000,58.34,175.01,0,4,361.25,0.0,0,0,0
P10177,2024-11-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.7,68299.62,100000,58.34,175.01,0,3,303.95,0.0,0,0,0
P10177,2024-12-01,2018-03-01,active,Universal Life,TX,urban,Direct,annual,1,60.8,68299.62,100000,58.34,175.01,0,5,792.27,0.0,0,0,0
P10178,2023-01-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,74.9,66846.72,250000,664.94,332.47,0,3,2038.68,566.04,0,0,0
P10178,2023-02-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.0,66846.72,250000,664.94,498.71,0,1,1519.76,0.0,0,0,0
P10178,2023-03-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.1,66846.72,250000,664.94,498.71,0,2,1173.43,0.0,0,0,0
P10178,2023-04-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.2,66846.72,250000,664.94,498.71,0,1,1562.56,0.0,0,0,0
P10178,2023-05-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.2,66846.72,250000,664.94,498.71,0,1,865.37,118.7,0,0,0
P10178,2023-06-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.3,66846.72,250000,664.94,498.71,0,2,1938.21,0.0,0,0,0
P10178,2023-07-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.4,66846.72,250000,664.94,498.71,0,1,1065.64,0.0,0,0,0
P10178,2023-08-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.5,66846.72,250000,664.94,332.47,0,1,1317.81,0.0,0,0,0
P10178,2023-09-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.6,66846.72,250000,664.94,498.71,1,2,1981.91,0.0,0,0,0
P10178,2023-10-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.7,66846.72,250000,664.94,332.47,2,1,1979.18,0.0,0,0,0
P10178,2023-11-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.8,66846.72,250000,664.94,498.71,2,3,1334.47,0.0,0,0,0
P10178,2023-12-01,2017-02-01,active,Whole Life,OH,urban,Broker,quarterly,0,75.8,66846.72,250000,664.94,498.71,2,3,1017.21,0.0,0,0,0
